0xffff016f,-65169,33,3
0xffff0170,-65168,33,4
0xffff0171,-65167,33,5
0xffff0172,-65166,33,6
0xffff0173,-65165,33,7
0xffff0174,-65164,33,8
0xffff0175,-65163,33,9
0xffff0176,-65162,33,10
0xffff0177,-65161,34,0
0xffff0178,-65160,34,1
0xffff0179,-65159,34,2
0xffff017a,-65158,34,3
0xffff017b,-65157,34,4
0xffff017c,-65156,34,5
0xffff017d,-65155,34,6
0xffff017e,-65154,34,7
0xffff017f,-65153,34,8
0xffff0180,-65152,34,9
0xffff0181,-65151,34,10
0xffff0182,-65150,35,0
0xffff0183,-65149,35,1
0xffff0184,-65148,35,2
0xffff0185,-65147,35,3
0xffff0186,-65146,35,4
0xffff0187,-65145,35,5
0xffff0188,-65144,35,6
0xffff0189,-65143,35,7
0xffff018a,-65142,35,8
0xffff018b,-65141,35,9
0xffff018c,-65140,35,10
0xffff018d,-65139,36,0
0xffff018e,-65138,36,1
0xffff018f,-65137,36,2
0xffff0190,-65136,36,3
0xffff0191,-65135,36,4
0xffff0192,-65134,36,5
0xffff0193,-65133,36,6
0xffff0194,-65132,36,7
0xffff0195,-65131,36,8
0xffff0196,-65130,36,9
0xffff0197,-65129,36,10
0xffff0198,-65128,37,0
0xffff0199,-65127,37,1
0xffff019a,-65126,37,2
0xffff019b,-65125,37,3
0xffff019c,-65124,37,4
0xffff019d,-65123,37,5
0xffff019e,-65122,37,6
0xffff019f,-65121,37,7
0xffff01a0,-65120,37,8
0xffff01a1,-65119,37,9
0xffff01a2,-65118,37,10
0xffff01a3,-65117,38,0
0xffff01a4,-65116,38,1
0xffff01a5,-65115,38,2
0xffff01a6,-65114,38,3
0xffff01a7,-65113,38,4
0xffff01a8,-65112,38,5
0xffff01a9,-65111,38,6
0xffff01aa,-65110,38,7
0xffff01ab,-65109,38,8
0xffff01ac,-65108,38,9
0xffff01ad,-65107,38,10
0xffff01ae,-65106,39,0
0xffff01af,-65105,39,1
0xffff01b0,-65104,39,2
0xffff01b1,-65103,39,3
0xffff01b2,-65102,39,4
0xffff01b3,-65101,39,5
0xffff01b4,-65100,39,6
0xffff01b5,-65099,39,7
0xffff01b6,-65098,39,8
0xffff01b7,-65097,39,9
0xffff01b8,-65096,39,10
0xffff01b9,-65095,40,0
0xffff01ba,-65094,40,1
0xffff01bb,-65093,40,2
0xffff01bc,-65092,40,3
0xffff01bd,-65091,40,4
0xffff01be,-65090,40,5
0xffff01bf,-65089,40,6
0xffff01c0,-65088,40,7
0xffff01c1,-65087,40,8
0xffff01c2,-65086,40,9
0xffff01c3,-65085,40,10
0xffff01c4,-65084,41,0
0xffff01c5,-65083,41,1
0xffff01c6,-65082,41,2
0xffff01c7,-65081,41,3
0xffff01c8,-65080,41,4
0xffff01c9,-65079,41,5
0xffff01ca,-65078,41,6
0xffff01cb,-65077,41,7
0xffff01cc,-65076,41,8
0xffff01cd,-65075,41,9
0xffff01ce,-65074,41,10
0xffff01cf,-65073,42,0
0xffff01d0,-65072,42,1
0xffff01d1,-65071,42,2
0xffff01d2,-65070,42,3
0xffff01d3,-65069,42,4
0xffff01d4,-65068,42,5
0xffff01d5,-65067,42,6
0xffff01d6,-65066,42,7
0xffff01d7,-65065,42,8
0xffff01d8,-65064,42,9
0xffff01d9,-65063,42,10
0xffff01da,-65062,43,0
0xffff01db,-65061,43,1
0xffff01dc,-65060,43,2
0xffff01dd,-65059,43,3
0xffff01de,-65058,43,4
0xffff01df,-65057,43,5
0xffff01e0,-65056,43,6
0xffff01e1,-65055,43,7
0xffff01e2,-65054,43,8
0xffff01e3,-65053,43,9
0xffff01e4,-65052,43,10
0xffff01e5,-65051,44,0
0xffff01e6,-65050,44,1
0xffff01e7,-65049,44,2
0xffff01e8,-65048,44,3
0xffff01e9,-65047,44,4
0xffff01ea,-65046,44,5
0xffff01eb,-65045,44,6
0xffff01ec,-65044,44,7
0xffff01ed,-65043,44,8
0xffff01ee,-65042,44,9
0xffff01ef,-65041,44,10
0xffff01f0,-65040,45,0
0xffff01f1,-65039,45,1
0xffff01f2,-65038,45,2
0xffff01f3,-65037,45,3
0xffff01f4,-65036,45,4
0xffff01f5,-65035,45,5
0xffff01f6,-65034,45,6
0xffff01f7,-65033,45,7
0xffff01f8,-65032,45,8
0xffff01f9,-65031,45,9
0xffff01fa,-65030,45,10
0xffff01fb,-65029,46,0
0xffff01fc,-65028,46,1
0xffff01fd,-65027,46,2
0xffff01fe,-65026,46,3
0xffff01ff,-65025,46,4
0xffff0200,-65024,46,5
0xffff0201,-65023,46,6
0xffff0202,-65022,46,7
0xffff0203,-65021,46,8
0xffff0204,-65020,46,9
0xffff0205,-65019,46,10
0xffff0206,-65018,47,0
0xffff0207,-65017,47,1
0xffff0208,-65016,47,2
0xffff0209,-65015,47,3
0xffff020a,-65014,47,4
0xffff020b,-65013,47,5
0xffff020c,-65012,47,6
0xffff020d,-65011,47,7
0xffff020e,-65010,47,8
0xffff020f,-65009,47,9
0xffff0210,-65008,47,10
0xffff0211,-65007,48,0
0xffff0212,-65006,48,1
0xffff0213,-65005,48,2
0xffff0214,-65004,48,3
0xffff0215,-65003,48,4
0xffff0216,-65002,48,5
0xffff0217,-65001,48,6
0xffff0218,-65000,48,7
0xffff0219,-64999,48,8
0xffff021a,-64998,48,9
0xffff021b,-64997,48,10
0xffff021c,-64996,49,0
0xffff021d,-64995,49,1
0xffff021e,-64994,49,2
0xffff021f,-64993,49,3
0xffff0220,-64992,49,4
0xffff0221,-64991,49,5
0xffff0222,-64990,49,6
0xffff0223,-64989,49,7
0xffff0224,-64988,49,8
0xffff0225,-64987,49,9
0xffff0226,-64986,49,10
0xffff0227,-64985,50,0
0xffff0228,-64984,50,1
0xffff0229,-64983,50,2
0xffff022a,-64982,50,3
0xffff022b,-64981,50,4
0xffff022c,-64980,50,5
0xffff022d,-64979,50,6
0xffff022e,-64978,50,7
0xffff022f,-64977,50,8
0xffff0230,-64976,50,9
0xffff0231,-64975,50,10
0xffff0232,-64974,51,0
0xffff0233,-64973,51,1
0xffff0234,-64972,51,2
0xffff0235,-64971,51,3
0xffff0236,-64970,51,4
0xffff0237,-64969,51,5
0xffff0238,-64968,51,6
0xffff0239,-64967,51,7
0xffff023a,-64966,51,8
0xffff023b,-64965,51,9
0xffff023c,-64964,51,10
0xffff023d,-64963,52,0
0xffff023e,-64962,52,1
0xffff023f,-64961,52,2
0xffff0240,-64960,52,3
0xffff0241,-64959,52,4
0xffff0242,-64958,52,5
0xffff0243,-64957,52,6
0xffff0244,-64956,52,7
0xffff0245,-64955,52,8
0xffff0246,-64954,52,9
0xffff0247,-64953,52,10
0xffff0248,-64952,53,0
0xffff0249,-64951,53,1
0xffff024a,-64950,53,2
0xffff024b,-64949,53,3
0xffff024c,-64948,53,4
0xffff024d,-64947,53,5
0xffff024e,-64946,53,6
0xffff024f,-64945,53,7
0xffff0250,-64944,53,8
0xffff0251,-64943,53,9
0xffff0252,-64942,53,10
0xffff0253,-64941,54,0
0xffff0254,-64940,54,1
0xffff0255,-64939,54,2
0xffff0256,-64938,54,3
0xffff0257,-64937,54,4
0xffff0258,-64936,54,5
0xffff0259,-64935,54,6
0xffff025a,-64934,54,7
0xffff025b,-64933,54,8
0xffff025c,-64932,54,9
0xffff025d,-64931,54,10
0xffff025e,-64930,55,0
0xffff025f,-64929,55,1
0xffff0260,-64928,55,2
0xffff0261,-64927,55,3
0xffff0262,-64926,55,4
0xffff0263,-64925,55,5
0xffff0264,-64924,55,6
0xffff0265,-64923,55,7
0xffff0266,-64922,55,8
0xffff0267,-64921,55,9
0xffff0268,-64920,55,10
0xffff0269,-64919,56,0
0xffff026a,-64918,56,1
0xffff026b,-64917,56,2
0xffff026c,-64916,56,3
0xffff026d,-64915,56,4
0xffff026e,-64914,56,5
0xffff026f,-64913,56,6
0xffff0270,-64912,56,7
0xffff0271,-64911,56,8
0xffff0272,-64910,56,9
0xffff0273,-64909,56,10
0xffff0274,-64908,57,0
0xffff0275,-64907,57,1
0xffff0276,-64906,57,2
0xffff0277,-64905,57,3
0xffff0278,-64904,57,4
0xffff0279,-64903,57,5
0xffff027a,-64902,57,6
0xffff027b,-64901,57,7
0xffff027c,-64900,57,8
0xffff027d,-64899,57,9
0xffff027e,-64898,57,10
0xffff027f,-64897,58,0
0xffff0280,-64896,58,1
0xffff0281,-64895,58,2
0xffff0282,-64894,58,3
0xffff0283,-64893,58,4
0xffff0284,-64892,58,5
0xffff0285,-64891,58,6
0xffff0286,-64890,58,7
0xffff0287,-64889,58,8
0xffff0288,-64888,58,9
0xffff0289,-64887,58,10
0xffff028a,-64886,59,0
0xffff028b,-64885,59,1
0xffff028c,-64884,59,2
0xffff028d,-64883,59,3
0xffff028e,-64882,59,4
0xffff028f,-64881,59,5
0xffff0290,-64880,59,6
0xffff0291,-64879,59,7
0xffff0292,-64878,59,8
0xffff0293,-64877,59,9
0xffff0294,-64876,59,10
0xffff0295,-64875,60,0
0xffff0296,-64874,60,1
0xffff0297,-64873,60,2
0xffff0298,-64872,60,3
0xffff0299,-64871,60,4
0xffff029a,-64870,60,5
0xffff029b,-64869,60,6
0xffff029c,-64868,60,7
0xffff029d,-64867,60,8
0xffff029e,-64866,60,9
0xffff029f,-64865,60,10
0xffff02a0,-64864,61,0
0xffff02a1,-64863,61,1
0xffff02a2,-64862,61,2
0xffff02a3,-64861,61,3
0xffff02a4,-64860,61,4
0xffff02a5,-64859,61,5
0xffff02a6,-64858,61,6
0xffff02a7,-64857,61,7
0xffff02a8,-64856,61,8
0xffff02a9,-64855,61,9
0xffff02aa,-64854,61,10
0xffff02ab,-64853,62,0
0xffff02ac,-64852,62,1
0xffff02ad,-64851,62,2
0xffff02ae,-64850,62,3
0xffff02af,-64849,62,4
0xffff02b0,-64848,62,5
0xffff02b1,-64847,62,6
0xffff02b2,-64846,62,7
0xffff02b3,-64845,62,8
0xffff02b4,-64844,62,9
0xffff02b5,-64843,62,10
0xffff02b6,-64842,63,0
0xffff02b7,-64841,63,1
0xffff02b8,-64840,63,2
0xffff02b9,-64839,63,3
0xffff02ba,-64838,63,4
0xffff02bb,-64837,63,5
0xffff02bc,-64836,63,6
0xffff02bd,-64835,63,7
0xffff02be,-64834,63,8
0xffff02bf,-64833,63,9
0xffff02c0,-64832,63,10
0xffff02c1,-64831,64,0
0xffff02c2,-64830,64,1
0xffff02c3,-64829,64,2
0xffff02c4,-64828,64,3
0xffff02c5,-64827,64,4
0xffff02c6,-64826,64,5
0xffff02c7,-64825,64,6
0xffff02c8,-64824,64,7
0xffff02c9,-64823,64,8
0xffff02ca,-64822,64,9
0xffff02cb,-64821,64,10
0xffff02cc,-64820,65,0
0xffff02cd,-64819,65,1
0xffff02ce,-64818,65,2
0xffff02cf,-64817,65,3
0xffff02d0,-64816,65,4
0xffff02d1,-64815,65,5
0xffff02d2,-64814,65,6
0xffff02d3,-64813,65,7
0xffff02d4,-64812,65,8
0xffff02d5,-64811,65,9
0xffff02d6,-64810,65,10
0xffff02d7,-64809,66,0
0xffff02d8,-64808,66,1
0xffff02d9,-64807,66,2
0xffff02da,-64806,66,3
0xffff02db,-64805,66,4
0xffff02dc,-64804,66,5
0xffff02dd,-64803,66,6
0xffff02de,-64802,66,7
0xffff02df,-64801,66,8
0xffff02e0,-64800,66,9
0xffff02e1,-64799,66,10
0xffff02e2,-64798,67,0
0xffff02e3,-64797,67,1
0xffff02e4,-64796,67,2
0xffff02e5,-64795,67,3
0xffff02e6,-64794,67,4
0xffff02e7,-64793,67,5
0xffff02e8,-64792,67,6
0xffff02e9,-64791,67,7
0xffff02ea,-64790,67,8
0xffff02eb,-64789,67,9
0xffff02ec,-64788,67,10
0xffff02ed,-64787,68,0
0xffff02ee,-64786,68,1
0xffff02ef,-64785,68,2
0xffff02f0,-64784,68,3
0xffff02f1,-64783,68,4
0xffff02f2,-64782,68,5
0xffff02f3,-64781,68,6
0xffff02f4,-64780,68,7
0xffff02f5,-64779,68,8
0xffff02f6,-64778,68,9
0xffff02f7,-64777,68,10
0xffff02f8,-64776,69,0
0xffff02f9,-64775,69,1
0xffff02fa,-64774,69,2
0xffff02fb,-64773,69,3
0xffff02fc,-64772,69,4
0xffff02fd,-64771,69,5
0xffff02fe,-64770,69,6
0xffff02ff,-64769,69,7
0xffff0300,-64768,69,8
0xffff0301,-64767,69,9
0xffff0302,-64766,69,10
0xffff0303,-64765,70,0
0xffff0304,-64764,70,1
0xffff0305,-64763,70,2
0xffff0306,-64762,70,3
0xffff0307,-64761,70,4
0xffff0308,-64760,70,5
0xffff0309,-64759,70,6
0xffff030a,-64758,70,7
0xffff030b,-64757,70,8
0xffff030c,-64756,70,9
0xffff030d,-64755,70,10
0xffff030e,-64754,71,0
0xffff030f,-64753,71,1
0xffff0310,-64752,71,2
0xffff0311,-64751,71,3
0xffff0312,-64750,71,4
0xffff0313,-64749,71,5
0xffff0314,-64748,71,6
0xffff0315,-64747,71,7
0xffff0316,-64746,71,8
0xffff0317,-64745,71,9
0xffff0318,-64744,71,10
0xffff0319,-64743,72,0
0xffff031a,-64742,72,1
0xffff031b,-64741,72,2
0xffff031c,-64740,72,3
0xffff031d,-64739,72,4
0xffff031e,-64738,72,5
0xffff031f,-64737,72,6
0xffff0320,-64736,72,7
0xffff0321,-64735,72,8
0xffff0322,-64734,72,9
0xffff0323,-64733,72,10
0xffff0324,-64732,73,0
0xffff0325,-64731,73,1
0xffff0326,-64730,73,2
0xffff0327,-64729,73,3
0xffff0328,-64728,73,4
0xffff0329,-64727,73,5
0xffff032a,-64726,73,6
0xffff032b,-64725,73,7
0xffff032c,-64724,73,8
0xffff032d,-64723,73,9
0xffff032e,-64722,73,10
0xffff032f,-64721,74,0
0xffff0330,-64720,74,1
0xffff0331,-64719,74,2
0xffff0332,-64718,74,3
0xffff0333,-64717,74,4
0xffff0334,-64716,74,5
0xffff0335,-64715,74,6
0xffff0336,-64714,74,7
0xffff0337,-64713,74,8
0xffff0338,-64712,74,9
0xffff0339,-64711,74,10
0xffff033a,-64710,75,0
0xffff033b,-64709,75,1
0xffff033c,-64708,75,2
0xffff033d,-64707,75,3
0xffff033e,-64706,75,4
0xffff033f,-64705,75,5
0xffff0340,-64704,75,6
0xffff0341,-64703,75,7
0xffff0342,-64702,75,8
0xffff0343,-64701,75,9
0xffff0344,-64700,75,10
0xffff0345,-64699,76,0
0xffff0346,-64698,76,1
0xffff0347,-64697,76,2
0xffff0348,-64696,76,3
0xffff0349,-64695,76,4
0xffff034a,-64694,76,5
0xffff034b,-64693,76,6
0xffff034c,-64692,76,7
0xffff034d,-64691,76,8
0xffff034e,-64690,76,9
0xffff034f,-64689,76,10
0xffff0350,-64688,77,0
0xffff0351,-64687,77,1
0xffff0352,-64686,77,2
0xffff0353,-64685,77,3
0xffff0354,-64684,77,4
0xffff0355,-64683,77,5
0xffff0356,-64682,77,6
0xffff0357,-64681,77,7
0xffff0358,-64680,77,8
0xffff0359,-64679,77,9
0xffff035a,-64678,77,10
0xffff035b,-64677,78,0
0xffff035c,-64676,78,1
0xffff035d,-64675,78,2
0xffff035e,-64674,78,3
0xffff035f,-64673,78,4
0xffff0360,-64672,78,5
0xffff0361,-64671,78,6
0xffff0362,-64670,78,7
0xffff0363,-64669,78,8
0xffff0364,-64668,78,9
0xffff0365,-64667,78,10
0xffff0366,-64666,79,0
0xffff0367,-64665,79,1
0xffff0368,-64664,79,2
0xffff0369,-64663,79,3
0xffff036a,-64662,79,4
0xffff036b,-64661,79,5
0xffff036c,-64660,79,6
0xffff036d,-64659,79,7
0xffff036e,-64658,79,8
0xffff036f,-64657,79,9
0xffff0370,-64656,79,10
0xffff0371,-64655,80,0
0xffff0372,-64654,80,1
0xffff0373,-64653,80,2
0xffff0374,-64652,80,3
0xffff0375,-64651,80,4
0xffff0376,-64650,80,5
0xffff0377,-64649,80,6
0xffff0378,-64648,80,7
0xffff0379,-64647,80,8
0xffff037a,-64646,80,9
0xffff037b,-64645,80,10
0xffff037c,-64644,81,0
0xffff037d,-64643,81,1
0xffff037e,-64642,81,2
0xffff037f,-64641,81,3
0xffff0380,-64640,81,4
0xffff0381,-64639,81,5
0xffff0382,-64638,81,6
0xffff0383,-64637,81,7
0xffff0384,-64636,81,8
0xffff0385,-64635,81,9
0xffff0386,-64634,81,10
0xffff0387,-64633,82,0
0xffff0388,-64632,82,1
0xffff0389,-64631,82,2
0xffff038a,-64630,82,3
0xffff038b,-64629,82,4
0xffff038c,-64628,82,5
0xffff038d,-64627,82,6
0xffff038e,-64626,82,7
0xffff038f,-64625,82,8
0xffff0390,-64624,82,9
0xffff0391,-64623,82,10
0xffff0392,-64622,83,0
